Date,Home/Neutral,PTS,PTS.1,Unnamed: 5,Visitor/Neutral,link,no_box
"Tue, Aug 11, 2009",San Antonio Silver Stars,90,73,Box Score,Sacramento Monarchs,/wnba/boxscores/200908110SAN.html,
"Tue, Aug 11, 2009",Washington Mystics,81,77,Box Score,Detroit Shock,/wnba/boxscores/200908110WAS.html,
"Thu, Aug 13, 2009",Atlanta Dream,75,80,Box Score,Detroit Shock,/wnba/boxscores/200908130ATL.html,
"Thu, Aug 13, 2009",Connecticut Sun,53,64,Box Score,Seattle Storm,/wnba/boxscores/200908130CON.html,
"Thu, Aug 13, 2009",Minnesota Lynx,91,81,Box Score,Indiana Fever,/wnba/boxscores/200908130MIN.html,
"Thu, Aug 13, 2009",Phoenix Mercury,83,95,Box Score,San Antonio Silver Stars,/wnba/boxscores/200908130PHO.html,
"Fri, Aug 14, 2009",Los Angeles Sparks,85,79,Box Score,Sacramento Monarchs,/wnba/boxscores/200908140LAS.html,
"Fri, Aug 14, 2009",New York Liberty,88,77,Box Score,Chicago Sky,/wnba/boxscores/200908140NYL.html,
"Fri, Aug 14, 2009",Washington Mystics,89,91,Box Score,Connecticut Sun,/wnba/boxscores/200908140WAS.html,
"Sat, Aug 15, 2009",Atlanta Dream,79,88,Box Score,Seattle Storm,/wnba/boxscores/200908150ATL.html,
"Sat, Aug 15, 2009",Chicago Sky,76,79,Box Score,Minnesota Lynx,/wnba/boxscores/200908150CHI.html,
"Sat, Aug 15, 2009",Indiana Fever,59,82,Box Score,Detroit Shock,/wnba/boxscores/200908150IND.html,
"Sat, Aug 15, 2009",Sacramento Monarchs,78,61,Box Score,Los Angeles Sparks,/wnba/boxscores/200908150SAC.html,
"Sat, Aug 15, 2009",San Antonio Silver Stars,89,106,Box Score,Phoenix Mercury,/wnba/boxscores/200908150SAN.html,
"Sun, Aug 16, 2009",Washington Mystics,60,59,Box Score,New York Liberty,/wnba/boxscores/200908160WAS.html,
"Tue, Aug 18, 2009",Chicago Sky,106,99,Box Score,Phoenix Mercury,/wnba/boxscores/200908180CHI.html,
"Tue, Aug 18, 2009",Detroit Shock,79,75,Box Score,Seattle Storm,/wnba/boxscores/200908180DET.html,
"Tue, Aug 18, 2009",Los Angeles Sparks,69,72,Box Score,Washington Mystics,/wnba/boxscores/200908180LAS.html,
"Wed, Aug 19, 2009",Connecticut Sun,69,74,Box Score,New York Liberty,/wnba/boxscores/200908190CON.html,
"Wed, Aug 19, 2009",Los Angeles Sparks,63,78,Box Score,Minnesota Lynx,/wnba/boxscores/200908190LAS.html,
"Thu, Aug 20, 2009",Atlanta Dream,87,93,Box Score,San Antonio Silver Stars,/wnba/boxscores/200908200ATL.html,
"Thu, Aug 20, 2009",Sacramento Monarchs,62,67,Box Score,Indiana Fever,/wnba/boxscores/200908200SAC.html,
"Fri, Aug 21, 2009",New York Liberty,83,85,Box Score,Connecticut Sun,/wnba/boxscores/200908210NYL.html,
"Fri, Aug 21, 2009",Phoenix Mercury,91,81,Box Score,Washington Mystics,/wnba/boxscores/200908210PHO.html,
"Fri, Aug 21, 2009",San Antonio Silver Stars,67,66,Box Score,Los Angeles Sparks,/wnba/boxscores/200908210SAN.html,
"Sat, Aug 22, 2009",Chicago Sky,76,67,Box Score,Detroit Shock,/wnba/boxscores/200908220CHI.html,
"Sat, Aug 22, 2009",Connecticut Sun,94,98,Box Score,Minnesota Lynx,/wnba/boxscores/200908220CON.html,
"Sat, Aug 22, 2009",Sacramento Monarchs,60,82,Box Score,Washington Mystics,/wnba/boxscores/200908220SAC.html,
"Sat, Aug 22, 2009",Seattle Storm,60,74,Box Score,Indiana Fever,/wnba/boxscores/200908220SEA.html,
"Sun, Aug 23, 2009",Atlanta Dream,91,87,Box Score,Los Angeles Sparks,/wnba/boxscores/200908230ATL.html,
"Sun, Aug 23, 2009",Detroit Shock,84,99,Box Score,San Antonio Silver Stars,/wnba/boxscores/200908230DET.html,
"Sun, Aug 23, 2009",New York Liberty,67,80,Box Score,Minnesota Lynx,/wnba/boxscores/200908230NYL.html,
"Tue, Aug 25, 2009",Atlanta Dream,83,103,Box Score,Sacramento Monarchs,/wnba/boxscores/200908250ATL.html,
"Tue, Aug 25, 2009",Connecticut Sun,90,70,Box Score,Detroit Shock,/wnba/boxscores/200908250CON.html,
"Tue, Aug 25, 2009",Los Angeles Sparks,63,75,Box Score,Chicago Sky,/wnba/boxscores/200908250LAS.html,
"Tue, Aug 25, 2009",Seattle Storm,68,78,Box Score,Washington Mystics,/wnba/boxscores/200908250SEA.html,
"Thu, Aug 27, 2009",Detroit Shock,83,87,Box Score,Atlanta Dream,/wnba/boxscores/200908270DET.html,
"Thu, Aug 27, 2009",Indiana Fever,66,77,Box Score,San Antonio Silver Stars,/wnba/boxscores/200908270IND.html,
"Thu, Aug 27, 2009",Los Angeles Sparks,98,90,Box Score,Phoenix Mercury,/wnba/boxscores/200908270LAS.html,
"Thu, Aug 27, 2009",Seattle Storm,74,86,Box Score,Connecticut Sun,/wnba/boxscores/200908270SEA.html,
"Fri, Aug 28, 2009",Chicago Sky,77,96,Box Score,New York Liberty,/wnba/boxscores/200908280CHI.html,
"Fri, Aug 28, 2009",Minnesota Lynx,95,100,Box Score,Sacramento Monarchs,/wnba/boxscores/200908280MIN.html,
"Sat, Aug 29, 2009",Indiana Fever,79,78,Box Score,Sacramento Monarchs,/wnba/boxscores/200908290IND.html,
"Sat, Aug 29, 2009",Phoenix Mercury,84,95,Box Score,Connecticut Sun,/wnba/boxscores/200908290PHO.html,
"Sat, Aug 29, 2009",San Antonio Silver Stars,88,100,Box Score,Detroit Shock,/wnba/boxscores/200908290SAS.html,
"Sat, Aug 29, 2009",Seattle Storm,84,91,Box Score,Atlanta Dream,/wnba/boxscores/200908290SEA.html,
"Sun, Aug 30, 2009",Los Angeles Sparks,81,91,Box Score,Connecticut Sun,/wnba/boxscores/200908300LAS.html,
"Sun, Aug 30, 2009",New York Liberty,63,77,Box Score,Chicago Sky,/wnba/boxscores/200908300NYL.html,
"Sun, Aug 30, 2009",Washington Mystics,75,81,Box Score,Minnesota Lynx,/wnba/boxscores/200908300WAS.html,
"Tue, Sep 1, 2009",Detroit Shock,99,101,Box Score,Phoenix Mercury,/wnba/boxscores/200909010DET.html,
"Tue, Sep 1, 2009",Los Angeles Sparks,84,79,Box Score,Atlanta Dream,/wnba/boxscores/200909010LAS.html,
"Tue, Sep 1, 2009",New York Liberty,65,58,Box Score,Seattle Storm,/wnba/boxscores/200909010NYL.html,
"Tue, Sep 1, 2009",Sacramento Monarchs,70,90,Box Score,Connecticut Sun,/wnba/boxscores/200909010SAC.html,
"Tue, Sep 1, 2009",San Antonio Silver Stars,82,84,Box Score,Minnesota Lynx,/wnba/boxscores/200909010SAN.html,
"Wed, Sep 2, 2009",Indiana Fever,106,90,Box Score,Phoenix Mercury,/wnba/boxscores/200909020IND.html,
"Thu, Sep 3, 2009",Washington Mystics,67,78,Box Score,Seattle Storm,/wnba/boxscores/200909030WAS.html,
"Fri, Sep 4, 2009",Chicago Sky,86,92,Box Score,Washington Mystics,/wnba/boxscores/200909040CHI.html,
"Fri, Sep 4, 2009",Connecticut Sun,85,88,Box Score,New York Liberty,/wnba/boxscores/200909040CON.html,
"Fri, Sep 4, 2009",Detroit Shock,63,70,Box Score,Indiana Fever,/wnba/boxscores/200909040DET.html,
"Fri, Sep 4, 2009",Sacramento Monarchs,98,90,Box Score,Atlanta Dream,/wnba/boxscores/200909040SAC.html,
"Sat, Sep 5, 2009",Minnesota Lynx,68,76,Box Score,Seattle Storm,/wnba/boxscores/200909050MIN.html,
"Sat, Sep 5, 2009",Phoenix Mercury,82,100,Box Score,Atlanta Dream,/wnba/boxscores/200909050PHO.html,
"Sat, Sep 5, 2009",San Antonio Silver Stars,72,89,Box Score,Los Angeles Sparks,/wnba/boxscores/200909050SAN.html,
"Sun, Sep 6, 2009",Detroit Shock,75,84,Box Score,Chicago Sky,/wnba/boxscores/200909060DET.html,
"Sun, Sep 6, 2009",Indiana Fever,61,72,Box Score,Washington Mystics,/wnba/boxscores/200909060IND.html,
"Tue, Sep 8, 2009",Los Angeles Sparks,68,76,Box Score,San Antonio Silver Stars,/wnba/boxscores/200909080LAS.html,
"Tue, Sep 8, 2009",New York Liberty,69,63,Box Score,Indiana Fever,/wnba/boxscores/200909080NYL.html,
"Wed, Sep 9, 2009",Minnesota Lynx,72,75,Box Score,Detroit Shock,/wnba/boxscores/200909090MIN.html,
"Thu, Sep 10, 2009",Chicago Sky,79,86,Box Score,Indiana Fever,/wnba/boxscores/200909100CHI.html,
"Thu, Sep 10, 2009",Detroit Shock,87,94,Box Score,New York Liberty,/wnba/boxscores/200909100DET.html,
"Thu, Sep 10, 2009",Sacramento Monarchs,80,71,Box Score,San Antonio Silver Stars,/wnba/boxscores/200909100SAC.html,
"Thu, Sep 10, 2009",Seattle Storm,92,84,Box Score,Phoenix Mercury,/wnba/boxscores/200909100SEA.html,
"Fri, Sep 11, 2009",Atlanta Dream,64,88,Box Score,Connecticut Sun,/wnba/boxscores/200909110ATL.html,
"Fri, Sep 11, 2009",Los Angeles Sparks,61,90,Box Score,Minnesota Lynx,/wnba/boxscores/200909110LAS.html,
"Sat, Sep 12, 2009",Chicago Sky,80,69,Box Score,Detroit Shock,/wnba/boxscores/200909120CHI.html,
"Sat, Sep 12, 2009",San Antonio Silver Stars,64,55,Box Score,Seattle Storm,/wnba/boxscores/200909120SAN.html,
"Sat, Sep 12, 2009",Washington Mystics,64,82,Box Score,Atlanta Dream,/wnba/boxscores/200909120WAS.html,
"Sun, Sep 13, 2009",Connecticut Sun,85,95,Box Score,Indiana Fever,/wnba/boxscores/200909130CON.html,
"Sun, Sep 13, 2009",New York Liberty,65,86,Box Score,Washington Mystics,/wnba/boxscores/200909130NYL.html,
"Sun, Sep 13, 2009",Phoenix Mercury,81,78,Box Score,Los Angeles Sparks,/wnba/boxscores/200909130PHO.html,
"Sun, Sep 13, 2009",Sacramento Monarchs,66,88,Box Score,Minnesota Lynx,/wnba/boxscores/200909130SAC.html,
"Wed, Sep 16, 2009",Detroit Shock,89,94,Box Score,Atlanta Dream,/wnba/boxscores/200909160DET.html,
"Wed, Sep 16, 2009",Los Angeles Sparks,63,70,Box Score,Seattle Storm,/wnba/boxscores/200909160LAS.html,
"Thu, Sep 17, 2009",San Antonio Silver Stars,91,92,Box Score,Phoenix Mercury,/wnba/boxscores/200909170SAN.html,
"Thu, Sep 17, 2009",Washington Mystics,88,79,Box Score,Indiana Fever,/wnba/boxscores/200909170WAS.html,
"Fri, Sep 18, 2009",Atlanta Dream,94,79,Box Score,Detroit Shock,/wnba/boxscores/200909180ATL.html,
"Fri, Sep 18, 2009",Seattle Storm,74,75,Box Score,Los Angeles Sparks,/wnba/boxscores/200909180SEA.html,
"Sat, Sep 19, 2009",Indiana Fever,74,81,Box Score,Washington Mystics,/wnba/boxscores/200909190IND.html,
"Sat, Sep 19, 2009",Phoenix Mercury,78,106,Box Score,San Antonio Silver Stars,/wnba/boxscores/200909190PHO.html,
"Sun, Sep 20, 2009",Seattle Storm,75,64,Box Score,Los Angeles Sparks,/wnba/boxscores/200909200SEA.html,
"Mon, Sep 21, 2009",Phoenix Mercury,92,100,Box Score,San Antonio Silver Stars,/wnba/boxscores/200909210PHO.html,
"Wed, Sep 23, 2009",Detroit Shock,56,72,Box Score,Indiana Fever,/wnba/boxscores/200909230DET.html,
"Wed, Sep 23, 2009",Los Angeles Sparks,103,94,Box Score,Phoenix Mercury,/wnba/boxscores/200909230LAS.html,
"Fri, Sep 25, 2009",Indiana Fever,75,79,Box Score,Detroit Shock,/wnba/boxscores/200909250IND.html,
"Fri, Sep 25, 2009",Phoenix Mercury,87,76,Box Score,Los Angeles Sparks,/wnba/boxscores/200909250PHO.html,
"Sat, Sep 26, 2009",Indiana Fever,67,72,Box Score,Detroit Shock,/wnba/boxscores/200909260IND.html,
"Sat, Sep 26, 2009",Phoenix Mercury,74,85,Box Score,Los Angeles Sparks,/wnba/boxscores/200909260PHO.html,
"Tue, Sep 29, 2009",Phoenix Mercury,116,120,Box Score,Indiana Fever,/wnba/boxscores/200909290PHO.html,
"Thu, Oct 1, 2009",Phoenix Mercury,93,84,Box Score,Indiana Fever,/wnba/boxscores/200910010PHO.html,
"Sun, Oct 4, 2009",Indiana Fever,85,86,Box Score,Phoenix Mercury,/wnba/boxscores/200910040IND.html,
"Wed, Oct 7, 2009",Indiana Fever,90,77,Box Score,Phoenix Mercury,/wnba/boxscores/200910070IND.html,
"Fri, Oct 9, 2009",Phoenix Mercury,86,94,Box Score,Indiana Fever,/wnba/boxscores/200910090PHO.html,
"Sat, May 15, 2010",Connecticut Sun,61,74,Box Score,Chicago Sky,/wnba/boxscores/201005150CON.html,
"Sat, May 15, 2010",Indiana Fever,72,65,Box Score,Washington Mystics,/wnba/boxscores/201005150IND.html,
"Sat, May 15, 2010",Phoenix Mercury,77,78,Box Score,Los Angeles Sparks,/wnba/boxscores/201005150PHO.html,
"Sat, May 15, 2010",San Antonio Silver Stars,75,70,Box Score,Atlanta Dream,/wnba/boxscores/201005150SAN.html,
"Sat, May 15, 2010",Tulsa Shock,80,74,Box Score,Minnesota Lynx,/wnba/boxscores/201005150TUL.html,
"Sun, May 16, 2010",Atlanta Dream,62,66,Box Score,Indiana Fever,/wnba/boxscores/201005160ATL.html,
"Sun, May 16, 2010",Minnesota Lynx,87,76,Box Score,Washington Mystics,/wnba/boxscores/201005160MIN.html,
"Sun, May 16, 2010",New York Liberty,82,85,Box Score,Chicago Sky,/wnba/boxscores/201005160NYL.html,
"Sun, May 16, 2010",Seattle Storm,67,81,Box Score,Los Angeles Sparks,/wnba/boxscores/201005160SEA.html,
"Wed, May 19, 2010",Seattle Storm,76,79,Box Score,Minnesota Lynx,/wnba/boxscores/201005190SEA.html,
"Thu, May 20, 2010",Tulsa Shock,83,74,Box Score,San Antonio Silver Stars,/wnba/boxscores/201005200TUL.html,
"Fri, May 21, 2010",Atlanta Dream,82,97,Box Score,Connecticut Sun,/wnba/boxscores/201005210ATL.html,
"Fri, May 21, 2010",Washington Mystics,61,77,Box Score,New York Liberty,/wnba/boxscores/201005210WAS.html,
"Sat, May 22, 2010",Chicago Sky,92,86,Box Score,Indiana Fever,/wnba/boxscores/201005220CHI.html,
"Sat, May 22, 2010",Phoenix Mercury,95,89,Box Score,Seattle Storm,/wnba/boxscores/201005220PHO.html,
"Sat, May 22, 2010",San Antonio Silver Stars,81,88,Box Score,Los Angeles Sparks,/wnba/boxscores/201005220SAN.html,
"Sun, May 23, 2010",Connecticut Sun,65,80,Box Score,Washington Mystics,/wnba/boxscores/201005230CON.html,
"Sun, May 23, 2010",Indiana Fever,61,69,Box Score,Chicago Sky,/wnba/boxscores/201005230IND.html,
"Sun, May 23, 2010",Minnesota Lynx,94,82,Box Score,Tulsa Shock,/wnba/boxscores/201005230MIN.html,
"Sun, May 23, 2010",New York Liberty,86,77,Box Score,Atlanta Dream,/wnba/boxscores/201005230NYL.html,
"Tue, May 25, 2010",Seattle Storm,76,82,Box Score,Washington Mystics,/wnba/boxscores/201005250SEA.html,
"Tue, May 25, 2010",Tulsa Shock,110,96,Box Score,Phoenix Mercury,/wnba/boxscores/201005250TUL.html,
"Thu, May 27, 2010",Chicago Sky,75,84,Box Score,Seattle Storm,/wnba/boxscores/201005270CHI.html,
"Thu, May 27, 2010",Connecticut Sun,79,105,Box Score,Minnesota Lynx,/wnba/boxscores/201005270CON.html,
"Fri, May 28, 2010",Los Angeles Sparks,75,81,Box Score,Washington Mystics,/wnba/boxscores/201005280LAS.html,
"Fri, May 28, 2010",Phoenix Mercury,96,93,Box Score,Atlanta Dream,/wnba/boxscores/201005280PHO.html,
"Fri, May 28, 2010",San Antonio Silver Stars,77,71,Box Score,New York Liberty,/wnba/boxscores/201005280SAN.html,
"Sat, May 29, 2010",Minnesota Lynx,73,58,Box Score,Chicago Sky,/wnba/boxscores/201005290MIN.html,
"Sat, May 29, 2010",Tulsa Shock,74,79,Box Score,Indiana Fever,/wnba/boxscores/201005290TUL.html,
"Sun, May 30, 2010",Los Angeles Sparks,101,82,Box Score,Atlanta Dream,/wnba/boxscores/201005300LAS.html,
"Sun, May 30, 2010",San Antonio Silver Stars,84,56,Box Score,Seattle Storm,/wnba/boxscores/201005300SAN.html,
"Sun, May 30, 2010",Washington Mystics,65,69,Box Score,Connecticut Sun,/wnba/boxscores/201005300WAS.html,
"Tue, Jun 1, 2010",Minnesota Lynx,82,92,Box Score,Phoenix Mercury,/wnba/boxscores/201006010MIN.html,
"Tue, Jun 1, 2010",Seattle Storm,72,90,Box Score,Atlanta Dream,/wnba/boxscores/201006010SEA.html,
"Thu, Jun 3, 2010",Indiana Fever,57,79,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006030IND.html,
"Fri, Jun 4, 2010",Atlanta Dream,80,70,Box Score,Chicago Sky,/wnba/boxscores/201006040ATL.html,
"Fri, Jun 4, 2010",Connecticut Sun,68,75,Box Score,New York Liberty,/wnba/boxscores/201006040CON.html,
"Fri, Jun 4, 2010",Phoenix Mercury,89,90,Box Score,Los Angeles Sparks,/wnba/boxscores/201006040PHO.html,
"Fri, Jun 4, 2010",Tulsa Shock,79,92,Box Score,Minnesota Lynx,/wnba/boxscores/201006040TUL.html,
"Sat, Jun 5, 2010",Chicago Sky,70,95,Box Score,Tulsa Shock,/wnba/boxscores/201006050CHI.html,
"Sat, Jun 5, 2010",Indiana Fever,73,78,Box Score,New York Liberty,/wnba/boxscores/201006050IND.html,
"Sat, Jun 5, 2010",Los Angeles Sparks,79,75,Box Score,Seattle Storm,/wnba/boxscores/201006050LAS.html,
"Sat, Jun 5, 2010",Washington Mystics,86,79,Box Score,Atlanta Dream,/wnba/boxscores/201006050WAS.html,
"Sun, Jun 6, 2010",Connecticut Sun,68,81,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006060CON.html,
"Sun, Jun 6, 2010",Minnesota Lynx,89,51,Box Score,Indiana Fever,/wnba/boxscores/201006060MIN.html,
"Sun, Jun 6, 2010",Seattle Storm,74,97,Box Score,Phoenix Mercury,/wnba/boxscores/201006060SEA.html,
"Tue, Jun 8, 2010",Chicago Sky,85,70,Box Score,New York Liberty,/wnba/boxscores/201006080CHI.html,
"Tue, Jun 8, 2010",Los Angeles Sparks,91,92,Box Score,Phoenix Mercury,/wnba/boxscores/201006080LAS.html,
"Thu, Jun 10, 2010",Phoenix Mercury,88,99,Box Score,Minnesota Lynx,/wnba/boxscores/201006100PHO.html,
"Fri, Jun 11, 2010",Chicago Sky,95,78,Box Score,Washington Mystics,/wnba/boxscores/201006110CHI.html,
"Fri, Jun 11, 2010",Connecticut Sun,77,86,Box Score,Indiana Fever,/wnba/boxscores/201006110CON.html,
"Fri, Jun 11, 2010",New York Liberty,79,91,Box Score,Atlanta Dream,/wnba/boxscores/201006110NYL.html,
"Fri, Jun 11, 2010",San Antonio Silver Stars,75,87,Box Score,Tulsa Shock,/wnba/boxscores/201006110SAN.html,
"Fri, Jun 11, 2010",Seattle Storm,60,82,Box Score,Los Angeles Sparks,/wnba/boxscores/201006110SEA.html,
"Sat, Jun 12, 2010",Phoenix Mercury,84,116,Box Score,Tulsa Shock,/wnba/boxscores/201006120PHO.html,
"Sat, Jun 12, 2010",Washington Mystics,65,82,Box Score,New York Liberty,/wnba/boxscores/201006120WAS.html,
"Sun, Jun 13, 2010",Atlanta Dream,83,90,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006130ATL.html,
"Sun, Jun 13, 2010",Indiana Fever,67,77,Box Score,Connecticut Sun,/wnba/boxscores/201006130IND.html,
"Sun, Jun 13, 2010",Los Angeles Sparks,84,88,Box Score,Minnesota Lynx,/wnba/boxscores/201006130LAS.html,
"Tue, Jun 15, 2010",Chicago Sky,93,86,Box Score,Atlanta Dream,/wnba/boxscores/201006150CHI.html,
"Thu, Jun 17, 2010",Indiana Fever,65,72,Box Score,Seattle Storm,/wnba/boxscores/201006170IND.html,
"Fri, Jun 18, 2010",Los Angeles Sparks,78,75,Box Score,Connecticut Sun,/wnba/boxscores/201006180LAS.html,
"Fri, Jun 18, 2010",Minnesota Lynx,67,78,Box Score,Tulsa Shock,/wnba/boxscores/201006180MIN.html,
"Fri, Jun 18, 2010",New York Liberty,92,84,Box Score,Seattle Storm,/wnba/boxscores/201006180NYL.html,
"Fri, Jun 18, 2010",Phoenix Mercury,108,105,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006180PHO.html,
"Sat, Jun 19, 2010",Indiana Fever,91,94,Box Score,Atlanta Dream,/wnba/boxscores/201006190IND.html,
"Sat, Jun 19, 2010",Tulsa Shock,92,78,Box Score,Minnesota Lynx,/wnba/boxscores/201006190TUL.html,
"Sat, Jun 19, 2010",Washington Mystics,61,65,Box Score,Chicago Sky,/wnba/boxscores/201006190WAS.html,
"Sun, Jun 20, 2010",Phoenix Mercury,96,94,Box Score,Connecticut Sun,/wnba/boxscores/201006200PHO.html,
"Sun, Jun 20, 2010",Seattle Storm,61,82,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006200SEA.html,
"Tue, Jun 22, 2010",Connecticut Sun,86,77,Box Score,Chicago Sky,/wnba/boxscores/201006220CON.html,
"Tue, Jun 22, 2010",New York Liberty,75,68,Box Score,Minnesota Lynx,/wnba/boxscores/201006220NYL.html,
"Wed, Jun 23, 2010",Atlanta Dream,90,96,Box Score,Tulsa Shock,/wnba/boxscores/201006230ATL.html,
"Thu, Jun 24, 2010",Washington Mystics,53,68,Box Score,Los Angeles Sparks,/wnba/boxscores/201006240WAS.html,
"Fri, Jun 25, 2010",Chicago Sky,72,79,Box Score,Washington Mystics,/wnba/boxscores/201006250CHI.html,
"Fri, Jun 25, 2010",Connecticut Sun,79,82,Box Score,Phoenix Mercury,/wnba/boxscores/201006250CON.html,
"Fri, Jun 25, 2010",Seattle Storm,81,85,Box Score,Indiana Fever,/wnba/boxscores/201006250SEA.html,
"Fri, Jun 25, 2010",Tulsa Shock,92,78,Box Score,New York Liberty,/wnba/boxscores/201006250TUL.html,
"Sat, Jun 26, 2010",San Antonio Silver Stars,66,80,Box Score,Minnesota Lynx,/wnba/boxscores/201006260SAN.html,
"Sun, Jun 27, 2010",Atlanta Dream,81,89,Box Score,Los Angeles Sparks,/wnba/boxscores/201006270ATL.html,
"Sun, Jun 27, 2010",Chicago Sky,70,64,Box Score,Indiana Fever,/wnba/boxscores/201006270CHI.html,
"Sun, Jun 27, 2010",New York Liberty,68,77,Box Score,Connecticut Sun,/wnba/boxscores/201006270NYL.html,
"Sun, Jun 27, 2010",Tulsa Shock,83,72,Box Score,Seattle Storm,/wnba/boxscores/201006270TUL.html,
"Sun, Jun 27, 2010",Washington Mystics,85,95,Box Score,Phoenix Mercury,/wnba/boxscores/201006270WAS.html,
"Tue, Jun 29, 2010",Atlanta Dream,88,94,Box Score,Phoenix Mercury,/wnba/boxscores/201006290ATL.html,
"Tue, Jun 29, 2010",Los Angeles Sparks,80,68,Box Score,New York Liberty,/wnba/boxscores/201006290LAS.html,
"Tue, Jun 29, 2010",Seattle Storm,72,86,Box Score,San Antonio Silver Stars,/wnba/boxscores/201006290SEA.html,
"Tue, Jun 29, 2010",Tulsa Shock,101,89,Box Score,Connecticut Sun,/wnba/boxscores/201006290TUL.html,
"Tue, Jun 29, 2010",Washington Mystics,65,68,Box Score,Indiana Fever,/wnba/boxscores/201006290WAS.html,
"Thu, Jul 1, 2010",Atlanta Dream,58,76,Box Score,Minnesota Lynx,/wnba/boxscores/201007010ATL.html,
"Thu, Jul 1, 2010",Chicago Sky,80,92,Box Score,Connecticut Sun,/wnba/boxscores/201007010CHI.html,
"Thu, Jul 1, 2010",Los Angeles Sparks,63,73,Box Score,San Antonio Silver Stars,/wnba/boxscores/201007010LAS.html,
"Thu, Jul 1, 2010",Phoenix Mercury,107,104,Box Score,Washington Mystics,/wnba/boxscores/201007010PHO.html,
"Sat, Jul 3, 2010",Atlanta Dream,88,82,Box Score,Chicago Sky,/wnba/boxscores/201007030ATL.html,
"Sat, Jul 3, 2010",Los Angeles Sparks,75,62,Box Score,Seattle Storm,/wnba/boxscores/201007030LAS.html,
"Sat, Jul 3, 2010",Phoenix Mercury,82,97,Box Score,New York Liberty,/wnba/boxscores/201007030PHO.html,
"Sat, Jul 3, 2010",Tulsa Shock,69,54,Box Score,Washington Mystics,/wnba/boxscores/201007030TUL.html,
"Tue, Jul 6, 2010",Chicago Sky,58,51,Box Score,Indiana Fever,/wnba/boxscores/201007060CHI.html,
"Tue, Jul 6, 2010",Los Angeles Sparks,98,89,Box Score,Phoenix Mercury,/wnba/boxscores/201007060LAS.html,
"Tue, Jul 6, 2010",San Antonio Silver Stars,66,79,Box Score,Connecticut Sun,/wnba/boxscores/201007060SAN.html,
"Tue, Jul 6, 2010",Seattle Storm,70,78,Box Score,New York Liberty,/wnba/boxscores/201007060SEA.html,
"Wed, Jul 7, 2010",Atlanta Dream,103,108,Box Score,Connecticut Sun,/wnba/boxscores/201007070ATL.html,
"Thu, Jul 8, 2010",Indiana Fever,72,100,Box Score,Tulsa Shock,/wnba/boxscores/201007080IND.html,
"Thu, Jul 8, 2010",Minnesota Lynx,66,89,Box Score,San Antonio Silver Stars,/wnba/boxscores/201007080MIN.html,
"Sun, Jul 11, 2010",New York Liberty,54,57,Box Score,Chicago Sky,/wnba/boxscores/201007110NYL.html,
"Tue, Jul 13, 2010",Tulsa Shock,87,71,Box Score,Los Angeles Sparks,/wnba/boxscores/201007130TUL.html,
"Wed, Jul 14, 2010",Chicago Sky,61,88,Box Score,San Antonio Silver Stars,/wnba/boxscores/201007140CHI.html,
"Wed, Jul 14, 2010",Indiana Fever,77,68,Box Score,Connecticut Sun,/wnba/boxscores/201007140IND.html,
